0,1,2,3,4,5
89.2,13.3,-0.6,1011.3,100.0,2.6
88.65,11.7,0.6,1011.1,0.0,0.0
88.81,11.7,0.6,1010.9,80.0,3.1
88.84,10.6,0.6,1010.7,90.0,2.6
89.32,9.4,1.7,1011.2,100.0,2.6
90.32,9.4,1.1,1011.8,30.0,1.5
90.32,8.9,1.1,1011.7,90.0,2.1
90.97,7.8,0.6,1012.4,90.0,3.1
93.98,7.2,0.6,1013.6,0.0,0.0
93.87,10.6,0.0,1014.3,0.0,0.0
92.31,12.8,-0.6,1014.8,0.0,0.0
90.87,14.4,-1.7,1015.1,260.0,3.1
91.4,16.7,-1.1,1015.0,240.0,4.1
91.47,17.8,-2.8,1014.4,260.0,4.1
89.52,18.3,-3.3,1013.7,260.0,4.6
100.22,18.3,-2.8,1013.4,270.0,4.6
85.94,18.3,-3.3,1013.3,280.0,4.1
87.11,19.4,-3.9,1013.4,280.0,4.6
88.98,17.8,-3.3,1013.5,220.0,2.1
88.76,16.1,-3.3,1013.9,200.0,2.1
89.99,15.6,-2.8,1014.4,120.0,2.1
88.95,13.3,-1.7,1014.6,0.0,0.0
90.49,12.8,-1.7,1014.7,0.0,1.5
91.28,12.2,-1.1,1015.3,0.0,0.0
90.87,11.1,-0.6,1015.4,100.0,3.1
91.12,10.6,0.0,1015.5,100.0,2.6
91.05,10.0,0.0,1015.4,90.0,3.1
91.6,10.0,0.0,1015.3,110.0,2.1
91.07,9.4,0.6,1015.3,110.0,1.5
102.04,8.9,0.0,1015.4,90.0,2.1
106.36,9.4,-0.6,1015.9,100.0,2.1
110.51,9.4,0.0,1016.2,100.0,2.1
99.07,9.4,-0.6,1017.0,80.0,2.1
93.27,10.0,0.6,1017.3,100.0,2.1
91.05,11.7,0.0,1017.7,110.0,1.5
90.3,13.3,-0.6,1017.9,0.0,0.0
89.63,16.7,-1.7,1017.4,150.0,2.1
90.0,17.2,-2.2,1016.4,150.0,2.1
90.68,17.8,-2.8,1015.6,0.0,0.0
89.74,18.3,-2.8,1014.9,0.0,1.5
96.99,19.4,-2.8,1014.7,200.0,1.5
110.36,18.9,-2.2,1014.8,200.0,3.1
113.46,17.2,-2.2,1015.2,220.0,2.6
113.35,16.1,-2.8,1015.7,240.0,1.5
108.41,15.0,-2.2,1016.2,0.0,0.0
101.83,15.0,-2.2,1016.9,0.0,0.0
93.53,13.3,-1.1,1017.9,80.0,4.1
94.03,14.4,-7.8,1018.4,60.0,5.7
92.89,12.8,-6.7,1018.7,80.0,4.1
93.51,12.2,-6.1,1019.0,80.0,2.1
92.86,11.1,-5.6,1019.7,290.0,1.5
93.06,10.6,-5.6,1020.0,0.0,0.0
93.99,9.4,-5.6,1020.1,130.0,1.5
95.93,9.4,-6.1,1020.5,130.0,2.1
105.34,9.4,-7.2,1021.4,80.0,2.1
107.97,6.1,-3.3,1022.0,0.0,0.0
102.95,6.1,-3.3,1022.8,140.0,1.5
96.75,9.4,-5.6,1023.7,230.0,2.1
97.39,12.8,-7.8,1024.4,170.0,2.1
105.16,15.0,-10.0,1024.4,360.0,2.6
105.2,16.1,-10.0,1024.2,360.0,2.1
108.2,17.2,-11.7,1022.8,360.0,2.1
108.87,18.9,-13.9,1021.8,20.0,3.6
93.9,19.4,-13.9,1021.0,10.0,4.1
88.94,20.0,-12.8,1020.3,110.0,2.6
98.46,20.0,-12.8,1020.2,230.0,1.5
110.04,18.9,-12.8,1020.6,300.0,3.6
110.98,17.8,-11.7,1021.6,270.0,3.6
105.59,13.9,-8.9,1022.4,220.0,2.1
103.56,16.1,-11.1,1022.6,20.0,3.1
102.33,16.1,-13.3,1022.7,70.0,3.1
103.86,16.1,-12.2,1023.0,20.0,3.6
93.81,15.0,-11.7,1023.2,0.0,0.0
91.6,12.2,-9.4,1023.3,0.0,1.5
91.87,10.6,-8.9,1023.4,270.0,1.5
90.87,8.3,-6.7,1023.8,230.0,2.6
92.28,8.3,-6.7,1024.0,0.0,0.0
97.93,7.8,-6.1,1024.3,260.0,2.6
107.78,7.2,-6.1,1024.5,100.0,2.1
106.25,8.3,-6.7,1024.8,140.0,1.5
106.06,10.6,-8.3,1025.7,60.0,2.6
98.24,12.2,-8.3,1026.0,110.0,2.1
98.82,15.0,-8.9,1026.2,80.0,3.1
104.02,16.1,-10.6,1026.2,80.0,4.6
105.89,18.3,-11.1,1025.2,90.0,4.1
101.97,18.9,-11.1,1024.0,70.0,3.1
102.45,20.0,-12.8,1022.4,90.0,2.1
106.99,20.6,-12.8,1021.9,90.0,2.6
104.21,21.1,-12.2,1021.6,330.0,3.1
106.14,20.6,-11.1,1021.3,320.0,2.6
118.51,20.0,-10.6,1021.4,300.0,3.1
117.33,17.2,-8.3,1021.8,230.0,1.5
105.55,17.2,-8.3,1021.8,270.0,2.1
96.52,16.7,-7.8,1021.8,300.0,1.5
90.21,14.4,-6.7,1022.0,0.0,0.0
91.21,12.8,-5.0,1022.5,0.0,0.0
91.04,11.7,-3.9,1022.3,90.0,3.1
92.03,10.0,-3.3,1022.0,150.0,1.5
90.61,10.0,-3.3,1022.1,110.0,1.5
90.2,10.0,-3.9,1022.3,0.0,0.0
91.23,7.8,-1.7,1022.2,0.0,0.0
99.52,8.3,-2.8,1022.0,100.0,2.6
106.01,9.4,-3.3,1021.8,100.0,3.1
105.54,9.4,-3.9,1022.3,90.0,4.1
103.12,9.4,-3.3,1022.8,120.0,2.6
95.37,11.1,-3.3,1022.7,130.0,3.6
91.98,12.8,-3.3,1022.9,120.0,3.1
92.25,15.6,-5.0,1022.8,130.0,2.1
92.19,17.8,-5.0,1021.8,120.0,1.5
93.16,18.9,-6.1,1020.2,120.0,1.5
91.03,20.0,-7.2,1018.9,0.0,0.0
92.07,20.6,-7.2,1017.9,0.0,0.0
92.68,21.7,-7.8,1017.1,260.0,1.5
99.94,22.2,-6.7,1016.8,220.0,2.6
105.6,20.6,-6.1,1017.0,260.0,2.6
115.68,20.0,-6.7,1017.2,290.0,2.1
104.95,16.7,-3.9,1017.6,220.0,1.5
103.81,16.1,-3.3,1017.7,280.0,1.5
104.38,14.4,-2.8,1017.9,280.0,1.5
104.92,11.7,-0.6,1018.8,310.0,1.5
101.69,10.6,-1.7,1019.2,210.0,2.1
93.85,11.7,-1.7,1018.3,80.0,2.1
92.84,10.0,-1.1,1017.6,90.0,3.6
93.45,10.6,-1.1,1017.2,120.0,3.1
92.31,8.9,-0.6,1017.0,90.0,3.6
100.49,8.9,-1.1,1016.7,120.0,4.6
108.83,9.4,-1.7,1017.0,160.0,3.6
105.77,8.9,-1.7,1017.8,100.0,1.5
94.76,8.3,-1.1,1018.4,0.0,0.0
93.88,10.6,-1.1,1018.0,90.0,2.6
93.24,12.8,-1.7,1018.1,90.0,3.6
90.69,16.1,-2.8,1018.2,170.0,3.6
91.19,17.8,-2.8,1017.5,130.0,2.1
90.21,18.3,-3.3,1016.3,0.0,0.0
89.0,19.4,-3.3,1015.5,280.0,1.5
89.17,20.6,-3.9,1014.6,0.0,0.0
89.14,21.1,-3.9,1013.6,100.0,2.1
112.16,21.7,-3.9,1013.7,190.0,1.5
119.6,20.0,-3.3,1013.5,0.0,0.0
119.76,19.4,-3.3,1014.1,290.0,3.1
110.98,15.6,-1.1,1014.2,0.0,0.0
96.1,15.6,-0.6,1013.8,0.0,0.0
92.26,14.4,-1.1,1013.9,0.0,0.0
91.31,13.3,-0.6,1014.0,100.0,2.1
91.93,12.2,1.1,1014.2,100.0,3.1
92.58,12.2,0.6,1014.0,100.0,2.1
92.58,11.7,0.0,1013.6,110.0,3.6
92.87,10.6,0.6,1013.5,90.0,3.1
91.93,9.4,0.6,1013.6,100.0,3.1
93.49,8.9,1.1,1013.3,100.0,2.6
99.48,8.9,0.6,1013.3,110.0,3.1
107.37,8.9,0.6,1013.5,100.0,4.1
116.52,8.9,0.0,1013.5,100.0,4.6
113.2,10.6,-0.6,1013.7,90.0,5.1
109.02,13.9,-1.7,1014.2,100.0,3.6
109.85,16.7,-1.7,1014.3,100.0,4.1
107.7,18.9,-2.8,1013.2,110.0,2.6
106.65,21.1,-3.9,1011.9,110.0,2.6
93.22,21.1,-3.3,1010.9,0.0,0.0
86.0,22.2,-3.9,1010.7,0.0,0.0
85.56,22.8,-3.9,1010.2,0.0,0.0
85.79,22.8,-2.8,1010.1,0.0,0.0
98.1,22.2,-2.2,1009.9,0.0,0.0
96.62,21.1,-2.2,1010.3,30.0,1.5
89.81,19.4,-1.7,1010.7,60.0,1.5
87.63,17.8,-0.6,1011.0,120.0,2.1
89.67,16.1,0.6,1011.2,130.0,2.6
89.02,15.0,1.1,1011.2,80.0,3.6
89.03,14.4,1.1,1011.7,80.0,4.1
88.24,13.3,1.1,1011.5,80.0,4.1
88.42,12.8,1.1,1011.6,70.0,4.1
87.89,12.2,1.7,1011.5,80.0,3.6
88.6,11.7,0.6,1011.2,70.0,4.1
89.17,11.1,0.6,1010.8,80.0,3.6
88.32,11.1,0.6,1010.9,100.0,4.1
89.47,10.6,0.6,1011.2,100.0,2.6
90.07,10.0,1.1,1011.6,90.0,3.6
87.95,12.2,0.6,1011.7,90.0,4.1
88.86,16.1,0.6,1011.5,120.0,3.6
88.33,18.3,0.6,1011.3,120.0,3.1
86.92,20.6,1.1,1010.1,120.0,3.6
87.01,22.8,1.1,1008.4,190.0,3.6
86.12,23.3,0.0,1006.7,210.0,3.1
85.59,23.3,0.0,1004.9,170.0,2.1
85.86,23.3,0.0,1003.8,0.0,0.0
86.34,23.3,0.0,1002.5,0.0,0.0
88.26,22.2,1.1,1001.9,0.0,0.0
88.08,22.8,-0.6,1001.5,210.0,10.8
88.25,21.1,4.4,1001.1,200.0,10.3
88.67,20.0,6.1,1000.2,200.0,9.3
87.38,18.9,6.7,1000.1,210.0,9.8
89.16,12.2,9.4,1001.6,230.0,10.3
89.1,12.8,4.4,1001.4,250.0,12.4
88.57,12.2,1.1,1002.3,250.0,7.7
88.96,11.1,0.6,1003.4,250.0,9.3
88.71,10.6,-1.7,1004.1,250.0,7.2
89.06,10.0,-2.2,1004.6,240.0,11.3
101.47,10.0,-2.8,1005.0,240.0,6.7
103.38,9.4,-1.7,1005.5,240.0,7.2
104.02,8.9,-2.2,1006.2,240.0,6.7
104.05,8.9,-1.7,1006.8,220.0,7.2
103.32,9.4,-1.7,1007.8,250.0,9.3
96.6,9.4,-1.7,1008.8,250.0,6.7
93.27,9.4,-1.7,1009.8,240.0,6.7
90.86,10.0,-1.7,1010.1,250.0,5.7
91.67,10.0,-1.1,1009.7,240.0,6.7
91.24,11.1,-2.2,1010.0,270.0,9.8
91.77,10.6,-2.2,1010.6,260.0,6.7
100.36,11.1,-2.8,1010.9,270.0,6.2
112.07,11.1,-2.8,1011.7,250.0,4.6
123.28,11.1,-2.2,1012.2,260.0,3.6
124.9,11.1,-2.2,1013.0,310.0,3.1
112.78,11.1,-2.2,1013.8,300.0,4.1
104.09,10.6,-3.9,1014.4,290.0,9.8
91.79,10.0,-3.3,1014.9,300.0,5.7
93.21,8.9,-2.8,1015.4,290.0,5.1
93.75,8.9,-3.3,1015.5,280.0,6.2
94.94,8.3,-3.9,1015.8,290.0,3.1
94.15,6.7,-3.3,1016.0,320.0,3.1
92.77,6.1,-3.9,1015.8,310.0,5.7
96.79,4.4,-3.3,1015.6,240.0,2.6
101.86,3.9,-2.8,1016.1,230.0,3.1
107.02,3.3,-2.2,1017.3,230.0,3.1
106.4,3.3,-2.8,1018.4,250.0,3.1
96.83,3.9,-3.3,1018.9,260.0,2.6
100.55,5.6,-4.4,1019.6,260.0,4.1
108.17,6.7,-7.8,1019.8,300.0,4.1
110.22,8.3,-10.6,1020.1,350.0,3.6
108.29,9.4,-11.1,1019.9,320.0,5.1
108.76,10.0,-11.1,1019.4,280.0,6.2
110.67,11.7,-10.0,1018.9,260.0,5.1
94.09,12.2,-10.6,1018.3,260.0,6.2
104.07,12.2,-13.3,1018.1,300.0,5.1
123.51,12.8,-13.9,1018.2,280.0,6.7
125.89,11.7,-11.1,1018.6,240.0,4.6
124.05,10.6,-9.4,1018.9,240.0,2.6
109.57,8.9,-7.2,1019.8,220.0,1.5
106.54,7.8,-5.6,1020.6,230.0,2.1
104.08,7.2,-6.1,1021.2,230.0,2.6
104.08,8.3,-8.9,1021.6,280.0,2.1
103.96,6.7,-6.1,1021.8,110.0,1.5
93.11,5.0,-5.6,1022.0,0.0,0.0
93.25,3.9,-3.9,1022.2,100.0,2.6
93.82,3.3,-3.9,1022.7,80.0,2.1
97.66,2.8,-3.3,1022.8,0.0,0.0
106.14,3.3,-3.9,1023.2,0.0,0.0
112.01,2.8,-4.4,1023.8,70.0,2.1
107.28,2.2,-3.3,1024.7,80.0,2.1
102.78,2.8,-4.4,1025.7,0.0,0.0
98.88,5.6,-5.6,1026.6,120.0,1.5
97.16,7.2,-6.1,1027.3,0.0,0.0
95.08,8.9,-6.1,1027.7,350.0,2.6
93.61,10.6,-8.3,1027.5,0.0,0.0
92.54,11.7,-8.9,1026.6,80.0,2.6
92.19,13.3,-9.4,1025.7,190.0,2.6
93.14,13.3,-10.0,1025.3,190.0,1.5
94.22,13.9,-10.0,1025.3,0.0,0.0
108.32,13.3,-10.6,1025.4,0.0,0.0
120.99,12.8,-10.0,1025.7,240.0,2.1
125.09,11.7,-8.3,1026.2,250.0,2.6
115.67,11.7,-8.3,1026.7,300.0,2.6
92.0,11.1,-7.2,1026.9,340.0,2.1
90.66,10.6,-7.8,1027.3,330.0,2.1
92.22,8.3,-5.6,1027.9,0.0,0.0
93.0,6.7,-4.4,1028.2,0.0,0.0
92.59,7.2,-5.6,1028.1,100.0,2.6
92.16,7.2,-7.8,1027.6,80.0,4.6
92.04,7.2,-9.4,1027.6,80.0,3.6
94.04,7.2,-9.4,1027.3,10.0,2.6
98.88,5.6,-7.8,1027.1,10.0,3.1
108.31,3.9,-6.1,1027.7,200.0,1.5
114.56,4.4,-5.6,1027.6,0.0,0.0
96.4,6.1,-8.9,1027.2,90.0,6.7
93.02,8.3,-9.4,1028.0,10.0,3.1
92.82,11.1,-11.7,1027.9,70.0,5.1
104.52,10.6,-9.4,1028.2,0.0,0.0
106.73,12.8,-11.7,1027.1,10.0,4.1
109.69,14.4,-13.3,1025.7,10.0,3.1
110.71,15.6,-13.3,1024.4,0.0,0.0
100.85,16.7,-13.9,1023.1,290.0,2.6
97.04,17.2,-14.4,1022.5,0.0,0.0
108.04,17.2,-13.9,1022.1,0.0,3.1
123.06,16.7,-13.3,1022.2,270.0,4.1
122.43,14.4,-9.4,1022.6,250.0,2.6
113.92,13.3,-9.4,1022.6,280.0,1.5
106.4,10.6,-5.6,1023.0,230.0,1.5
103.65,13.3,-9.4,1023.2,360.0,1.5
103.09,9.4,-5.0,1023.9,130.0,1.5
102.22,8.3,-5.0,1024.0,0.0,0.0
94.11,10.0,-6.7,1023.8,90.0,2.6
91.3,10.0,-6.7,1023.9,20.0,3.1
91.18,7.8,-5.0,1024.4,240.0,3.1
92.06,6.1,-3.9,1024.7,190.0,1.5
99.85,6.1,-3.9,1024.7,80.0,2.6
106.17,6.7,-5.0,1025.0,0.0,0.0
104.11,7.2,-5.0,1025.6,100.0,2.6
103.87,7.8,-5.6,1026.3,90.0,3.6
100.72,10.6,-5.6,1027.1,60.0,2.1
93.72,13.3,-6.1,1027.6,60.0,1.5
92.67,15.0,-6.7,1027.8,30.0,1.5
93.31,16.1,-7.2,1027.5,30.0,1.5
92.37,16.7,-7.2,1026.3,0.0,0.0
92.03,18.3,-8.3,1025.1,50.0,2.1
90.24,20.0,-8.9,1024.7,0.0,0.0
92.52,20.6,-10.0,1024.4,0.0,2.6
106.72,20.0,-9.4,1024.1,90.0,3.1
113.6,18.9,-7.8,1024.0,90.0,2.1
115.19,18.9,-9.4,1024.7,0.0,0.0
108.44,18.3,-10.6,1024.8,30.0,4.6
102.72,16.7,-11.1,1025.8,30.0,1.5
100.37,15.6,-10.6,1026.3,30.0,2.1
92.9,15.0,-12.2,1026.3,40.0,4.6
89.26,10.0,-5.6,1027.0,250.0,2.6
89.67,9.4,-5.6,1027.2,210.0,1.5
89.04,10.0,-6.7,1026.9,0.0,0.0
90.4,8.3,-5.0,1026.7,0.0,2.1
90.41,10.6,-7.8,1026.2,80.0,2.1
89.26,10.6,-8.3,1026.1,70.0,4.1
98.43,7.8,-5.6,1026.3,0.0,0.0
101.15,6.7,-4.4,1026.9,320.0,1.5
106.82,6.7,-3.9,1027.2,0.0,0.0
109.45,10.6,-5.0,1027.3,0.0,0.0
103.98,15.6,-10.0,1027.0,70.0,6.7
98.1,17.2,-10.0,1026.8,80.0,6.7
97.52,18.9,-10.6,1025.6,70.0,8.2
99.09,20.6,-11.1,1023.9,50.0,6.2
98.03,21.7,-11.7,1022.2,80.0,4.1
94.68,22.2,-12.2,1021.4,80.0,1.5
92.79,22.8,-12.8,1020.5,80.0,2.6
90.65,23.3,-12.2,1020.3,50.0,1.5
95.22,22.8,-12.2,1020.4,330.0,1.5
88.34,21.1,-11.1,1020.8,320.0,2.6
88.08,16.1,-5.6,1021.2,230.0,2.1
87.8,16.7,-7.2,1021.2,0.0,0.0
89.13,15.0,-5.0,1021.2,0.0,0.0
88.18,12.8,-3.3,1021.0,0.0,0.0
88.05,12.2,-3.9,1021.3,0.0,0.0
89.27,13.3,-5.0,1021.2,0.0,0.0
87.36,10.6,-2.8,1021.4,230.0,2.6
87.56,11.1,-3.9,1021.3,230.0,1.5
88.55,9.4,-3.3,1021.1,120.0,1.5
87.74,8.9,-2.8,1021.1,0.0,0.0
87.72,9.4,-3.3,1020.9,0.0,0.0
87.3,11.1,-6.7,1020.4,0.0,0.0
85.85,11.7,-6.7,1021.5,110.0,1.5
88.1,15.0,-6.1,1021.8,0.0,0.0
88.83,16.7,-7.8,1022.0,60.0,4.1
86.88,18.3,-6.7,1022.3,10.0,2.1
86.81,20.6,-7.8,1021.5,360.0,2.6
86.94,22.8,-8.3,1020.1,30.0,3.6
88.08,23.9,-8.3,1019.0,30.0,2.1
88.34,25.0,-7.2,1018.5,270.0,3.6
86.39,25.0,-7.2,1018.2,300.0,3.1
86.65,25.6,-6.7,1018.0,250.0,2.6
89.18,23.9,-6.7,1018.2,260.0,3.6
90.87,22.8,-6.7,1019.0,280.0,2.6
90.93,19.4,-3.3,1019.5,250.0,1.5
89.9,17.8,-2.8,1019.7,0.0,0.0
89.27,17.2,-2.8,1019.8,80.0,2.1
89.36,16.1,-2.2,1020.2,100.0,2.6
88.73,17.2,-4.4,1020.0,80.0,2.6
88.64,13.3,-1.1,1020.3,0.0,0.0
88.25,13.9,-1.7,1020.2,0.0,0.0
91.13,12.8,-1.7,1020.0,0.0,0.0
90.05,11.1,-1.1,1019.9,190.0,2.1
100.88,12.2,-1.1,1020.6,0.0,0.0
107.12,12.2,-1.7,1021.1,20.0,1.5
106.32,16.1,-7.2,1021.3,60.0,3.6
92.87,15.6,-7.2,1021.8,50.0,4.1
93.19,18.3,-7.8,1022.3,50.0,4.1
91.49,20.6,-7.2,1022.6,60.0,5.1
96.58,22.2,-7.2,1022.4,80.0,7.2
97.92,23.9,-7.2,1021.4,80.0,7.2
92.33,25.6,-7.2,1020.0,70.0,6.2
93.75,27.2,-8.3,1018.7,50.0,6.2
93.72,28.3,-7.8,1018.1,50.0,4.6
93.94,29.4,-7.8,1017.5,110.0,2.6
98.1,28.9,-7.2,1017.5,30.0,1.5
106.16,28.3,-6.7,1017.6,350.0,2.1
106.94,26.1,-5.0,1018.0,340.0,3.1
106.79,22.8,-3.3,1018.4,250.0,2.1
99.17,20.6,-2.8,1018.9,270.0,1.5
90.15,18.3,-1.1,1019.4,90.0,3.1
90.44,18.9,-2.2,1019.6,70.0,2.6
90.12,18.9,-4.4,1019.9,120.0,2.1
90.49,17.8,-4.4,1020.0,70.0,4.1
89.98,17.2,-4.4,1020.2,110.0,1.5
90.55,17.2,-4.4,1020.0,50.0,4.6
89.43,15.6,-3.9,1019.7,70.0,4.6
99.52,16.7,-3.9,1019.9,100.0,4.1
104.79,18.9,-5.0,1020.2,70.0,3.6
98.14,15.6,-3.9,1020.8,70.0,5.1
91.89,17.2,-4.4,1021.5,70.0,4.1
92.43,20.0,-6.1,1021.9,70.0,3.1
91.72,22.2,-5.6,1021.9,60.0,7.2
101.57,23.9,-6.7,1021.6,60.0,6.2
104.93,25.6,-6.1,1020.9,60.0,6.7
109.02,27.8,-7.2,1019.4,50.0,5.7
111.83,28.9,-7.8,1018.2,60.0,6.2
99.54,28.9,-7.8,1017.7,60.0,2.1
94.52,29.4,-7.8,1017.3,30.0,2.6
101.19,30.0,-8.3,1016.8,60.0,3.6
113.49,28.3,-7.8,1016.9,60.0,3.6
109.8,25.6,-5.0,1017.4,80.0,1.5
106.45,24.4,-5.0,1018.0,260.0,1.5
107.4,22.2,-3.3,1018.5,230.0,1.5
104.19,20.6,-2.2,1018.9,120.0,2.1
105.13,21.7,-3.9,1019.1,60.0,5.1
99.77,19.4,-3.3,1019.2,0.0,0.0
93.22,20.6,-6.1,1018.9,70.0,4.6
91.67,20.0,-7.2,1019.1,90.0,3.6
91.8,15.0,-1.7,1019.6,230.0,1.5
92.07,13.9,-0.6,1019.7,0.0,0.0
99.14,13.9,-1.1,1020.2,0.0,0.0
106.08,13.3,-1.1,1020.9,0.0,0.0
104.38,13.9,-2.8,1021.0,110.0,1.5
98.68,14.4,-2.8,1021.7,0.0,0.0
91.79,18.9,-3.9,1022.1,110.0,3.1
89.99,22.2,-4.4,1022.2,90.0,3.6
91.11,23.9,-4.4,1022.2,80.0,6.2
92.37,25.6,-4.4,1021.7,100.0,3.1
94.79,27.2,-3.9,1020.5,120.0,2.1
94.73,28.9,-3.9,1019.4,170.0,2.1
93.99,28.3,-5.0,1018.5,0.0,0.0
101.09,29.4,-5.0,1017.9,210.0,1.5
100.83,28.9,-5.0,1017.6,230.0,1.5
110.03,27.8,-5.6,1017.7,300.0,3.1
116.15,26.7,-4.4,1017.9,310.0,2.6
109.15,24.4,-3.3,1018.2,0.0,0.0
99.39,23.9,-2.2,1018.0,300.0,1.5
91.54,21.7,-1.1,1018.3,0.0,0.0
90.08,19.4,0.0,1018.4,0.0,0.0
90.24,18.3,0.6,1018.2,100.0,2.1
91.2,16.7,1.1,1018.0,210.0,1.5
91.79,16.1,1.1,1018.3,0.0,0.0
91.96,15.0,1.7,1018.2,100.0,1.5
90.84,15.0,1.1,1018.4,0.0,0.0
100.34,14.4,1.1,1018.7,120.0,2.6
107.22,13.9,1.1,1019.3,100.0,3.1
104.45,13.9,1.7,1019.7,130.0,1.5
93.22,13.9,1.1,1020.2,110.0,2.1
92.66,17.8,-0.6,1020.5,130.0,2.6
91.38,20.6,-1.1,1020.7,140.0,4.1
104.67,22.8,-1.7,1020.7,110.0,4.6
100.12,25.0,-2.2,1020.0,110.0,3.1
111.12,26.7,-3.3,1018.7,90.0,3.6
111.62,27.8,-2.8,1017.6,130.0,2.1
111.3,29.4,-2.8,1017.1,0.0,0.0
110.94,28.9,-3.9,1016.8,310.0,2.1
117.51,28.9,-2.8,1017.0,280.0,2.1
127.18,28.3,-2.8,1017.4,290.0,2.1
123.79,26.7,-3.3,1017.6,290.0,2.6
111.09,22.8,0.0,1018.3,0.0,0.0
106.16,21.1,1.1,1018.3,0.0,0.0
105.83,20.0,1.7,1018.4,0.0,0.0
103.84,18.3,1.7,1018.5,100.0,2.6
95.04,17.2,1.7,1018.5,100.0,2.6
91.53,16.1,2.8,1018.5,100.0,2.1
91.96,15.6,2.2,1018.6,130.0,1.5
92.56,15.0,1.7,1018.6,0.0,0.0
92.74,14.4,2.2,1018.7,110.0,1.5
101.71,12.8,2.2,1018.9,120.0,3.1
104.95,13.3,1.7,1019.1,110.0,3.6
101.73,13.9,1.1,1019.5,80.0,3.1
92.29,14.4,0.0,1020.2,80.0,2.6
92.07,17.2,-0.6,1020.6,120.0,3.6
90.92,21.1,-1.1,1020.5,120.0,4.1
91.89,22.8,-1.7,1020.4,90.0,3.1
99.34,25.0,-2.8,1019.7,100.0,3.6
106.3,27.8,-3.9,1018.3,110.0,3.1
104.75,28.3,-5.0,1016.9,180.0,2.1
103.08,28.9,-6.1,1016.0,180.0,1.5
96.36,29.4,-6.1,1015.5,320.0,2.1
96.79,30.0,-6.7,1015.2,260.0,2.6
102.58,28.9,-6.1,1015.5,260.0,2.6
109.93,25.6,-3.9,1015.9,250.0,2.6
107.81,22.8,-1.7,1016.2,230.0,1.5
96.87,20.6,-0.6,1016.2,230.0,2.6
89.45,19.4,-1.1,1016.4,240.0,1.5
89.21,19.4,0.0,1016.6,0.0,0.0
88.64,17.8,1.7,1016.3,80.0,2.6
89.73,16.7,2.8,1016.1,110.0,2.1
88.79,16.1,1.7,1016.5,100.0,2.1
89.44,15.6,1.7,1016.4,0.0,0.0
90.38,14.4,0.6,1016.3,130.0,1.5
90.41,13.9,0.6,1016.3,100.0,2.6
95.46,12.8,0.6,1016.7,90.0,3.6
102.61,13.3,0.0,1017.3,0.0,0.0
96.33,13.9,0.0,1017.6,90.0,1.5
95.56,16.7,0.0,1017.3,120.0,1.5
94.44,18.9,-0.6,1017.4,0.0,0.0
93.36,22.2,-1.1,1017.1,40.0,1.5
96.34,25.6,-3.3,1016.5,90.0,1.5
101.78,27.2,-3.9,1015.6,70.0,2.1
97.0,29.4,-3.9,1014.4,160.0,2.6
94.86,28.9,-5.6,1013.2,330.0,2.6
94.55,29.4,-6.7,1012.9,250.0,2.6
93.33,28.9,-6.7,1012.9,280.0,2.6
93.44,27.8,-3.3,1012.9,270.0,4.6
94.31,26.1,-2.2,1013.2,260.0,2.6
93.74,24.4,-1.7,1013.2,280.0,2.6
93.69,23.3,-1.1,1013.7,340.0,2.1
91.8,20.0,0.6,1013.7,250.0,1.5
91.36,20.0,0.0,1013.6,0.0,0.0
91.8,18.3,0.6,1013.6,130.0,2.6
92.44,17.8,0.0,1013.3,0.0,0.0
93.62,16.1,1.1,1013.4,100.0,1.5
92.72,14.4,1.1,1014.0,100.0,2.6
93.27,14.4,1.1,1013.7,70.0,1.5
93.18,13.3,1.1,1013.6,0.0,0.0
92.49,12.8,1.1,1013.7,100.0,3.1
91.37,12.8,0.0,1014.2,130.0,2.1
90.33,11.7,1.1,1014.6,100.0,1.5
91.3,15.0,0.6,1015.2,110.0,2.1
91.44,17.8,0.0,1016.1,0.0,0.0
92.07,21.1,-1.1,1015.2,80.0,2.1
90.39,23.9,-2.8,1015.0,120.0,2.6
90.54,25.6,-2.2,1012.9,120.0,2.6
90.53,26.7,-2.2,1012.9,120.0,1.5
92.24,26.7,-2.2,1012.2,120.0,1.5
90.34,27.2,-4.4,1011.8,250.0,3.1
90.07,26.7,-5.0,1011.7,270.0,4.1
92.44,26.1,-4.4,1011.4,250.0,3.1
91.64,25.0,-4.4,1011.4,0.0,0.0
91.18,25.0,-3.9,1012.4,40.0,1.5
90.24,21.7,-2.8,1012.1,130.0,1.5
90.94,21.1,-1.7,1012.8,60.0,2.1
91.32,18.9,0.0,1013.1,100.0,3.1
91.49,17.2,0.6,1013.4,110.0,3.6
90.53,16.1,0.6,1013.7,110.0,3.1
92.47,16.1,0.6,1013.6,90.0,2.1
93.46,15.0,0.6,1014.1,0.0,0.0
94.01,13.3,0.6,1013.8,90.0,1.5
102.4,14.4,0.0,1014.0,0.0,0.0
106.75,12.8,1.1,1014.2,0.0,0.0
105.59,13.3,1.1,1014.5,0.0,0.0
94.56,13.3,1.7,1015.4,0.0,0.0
94.11,16.7,0.0,1015.2,0.0,0.0
100.64,19.4,-0.6,1015.6,0.0,0.0
103.9,22.8,-2.8,1015.4,0.0,0.0
107.45,25.0,-3.3,1014.6,30.0,1.5
123.32,26.1,-4.4,1013.6,270.0,1.5
